data,dataset_id,gencode_id,gene_symbol,tissue_site_detail_id,unit
16.07,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.53,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.03,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.81,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.57,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.55,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.64,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.16,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.8,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.58,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
18.54,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
18.31,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.08,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.62,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
25.12,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.54,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.06,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.31,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.25,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
19.93,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.71,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.74,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
9.329,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
22.01,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.33,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.1,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.24,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
22.76,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.59,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
7.599,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.15,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.13,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.29,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.84,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.04,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.7,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.55,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.27,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.64,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.71,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.72,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
9.375,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.46,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.66,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
9.24,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.8,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.05,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.73,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.25,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.2,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
23.48,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
10.37,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.16,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
10.34,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.63,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.8,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.12,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.61,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.58,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.49,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.34,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
24.32,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.98,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.07,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.51,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.81,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.06,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.26,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.45,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.18,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.21,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.32,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.36,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.85,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.15,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
20.63,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.15,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.82,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
18.97,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.23,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.05,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
18.17,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
18.41,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.49,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
19.53,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.83,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.61,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.19,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.91,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
19.41,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.14,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.09,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
10.89,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.29,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.44,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.97,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
19.38,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.95,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.22,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.07,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.98,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
9.88,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.12,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.7,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.88,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
19.09,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
9.454,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.9,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.46,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
9.926,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.73,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.09,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
29.66,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.35,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.49,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.47,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.14,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.3,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.99,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.73,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.29,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.28,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.32,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.15,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.66,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
18.64,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
18.59,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.89,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.5,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.44,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
18.27,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
24.53,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
10.8,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.46,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
20.69,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
21.47,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
10.9,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.98,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.12,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.13,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.18,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.51,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.82,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
10.54,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.89,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.93,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
9.142,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
23.87,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.86,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.12,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.2,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
22.48,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
23.52,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.19,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.86,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.71,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.42,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
29.31,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.71,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.9,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
18.07,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.9,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.56,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
22.47,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.13,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.01,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
29.86,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.01,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.91,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.35,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
18.44,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.21,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
19.29,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.83,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
21.37,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.61,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.79,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.9,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.99,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
19.79,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.78,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.45,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.84,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.92,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.98,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.02,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
9.228,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.1,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.46,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.16,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.82,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.48,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.23,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
19.82,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
20.79,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
18.63,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.32,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.43,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.64,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.12,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
18.78,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
18.4,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.84,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.03,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.57,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.04,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.34,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.83,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.66,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.78,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.68,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.19,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.18,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
10.74,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.12,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.89,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
10.93,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.0,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.29,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.66,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
20.5,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.44,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.41,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.19,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.18,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.78,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
18.22,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.77,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.01,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.78,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.03,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
9.097,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.35,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.48,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.23,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.59,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.05,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.43,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
23.97,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.07,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.16,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
23.04,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.12,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
12.99,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.02,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.71,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.65,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.31,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.54,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.44,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.78,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
18.73,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.75,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.22,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.33,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.95,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.39,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.02,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.92,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.41,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.79,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.83,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.06,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.92,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.1,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.67,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.06,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.29,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
17.93,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
15.2,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.08,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.06,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
14.77,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
16.27,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
11.63,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
20.85,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
13.43,gtex_v8,ENSG00000133703.11,KRAS,Thyroid,TPM
10.37,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
8.828,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
7.818,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
10.44,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.42,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
7.766,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
15.74,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
20.1,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.0,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.48,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.59,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
10.94,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
10.36,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
7.382,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
10.57,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
8.238,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
7.075,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.08,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
7.561,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
12.54,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
14.0,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
12.16,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
15.52,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
8.17,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
6.229,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
18.95,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
5.551,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.6,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
8.898,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
15.92,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
9.796,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
10.67,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
8.883,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
8.505,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
15.46,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
9.737,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
8.522,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
6.53,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
8.892,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
12.33,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.04,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
15.01,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.47,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.3,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.25,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
9.369,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
10.59,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
6.62,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
7.764,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.9,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
10.15,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
12.68,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
9.236,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
10.92,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
12.74,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
7.51,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
12.52,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
14.08,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
9.353,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
12.58,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
10.23,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
8.136,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
13.19,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
13.3,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
16.08,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
9.978,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
9.651,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
9.541,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
8.879,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
14.19,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
14.27,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.54,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.19,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
12.58,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
12.57,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
12.76,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.15,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
15.28,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
15.07,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
6.969,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
12.09,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.42,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
10.72,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
7.954,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
18.53,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
14.62,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
13.68,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.82,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
12.34,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.22,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
8.96,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
8.171,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.0,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.67,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
7.457,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
12.25,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.13,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
11.89,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
7.876,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
12.9,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
9.395,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
12.31,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
8.029,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
12.92,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
8.606,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
8.155,gtex_v8,ENSG00000133703.11,KRAS,Testis,TPM
